日期,最高温度,最低温度,天气状况,风向风力,区域
2022-03-08,20,9,晴,西南风2级,静安
2022-03-09,20,11,晴~多云,东南风3级,静安
2022-03-10,21,14,阴~多云,东南风3级,静安
2022-03-11,26,15,多云~晴,东南风2级,静安
2022-03-12,25,16,雾~小雨,东南风3级,静安
2022-03-13,27,15,多云~阴,南风2级,静安
2022-03-14,28,12,多云,东北风2级,静安
2022-03-15,21,14,晴,东南风2级,静安
2022-03-16,27,19,多云~小雨,东南风2级,静安
2022-03-17,18,10,中雨~小雨,东风3级,静安
2022-03-18,11,10,雾~多云,西北风3级,静安
2022-03-19,13,7,雾~阴,北风3级,静安
2022-03-20,8,7,大雨~中雨,东北风2级,静安
2022-03-21,8,7,大雨~中雨,东北风3级,静安
2022-03-22,10,7,多云~小雨,东北风3级,静安
2022-03-23,14,8,多云~晴,东北风2级,静安
2022-03-24,17,14,晴~小雨,东南风3级,静安
2022-03-25,18,12,大雨~小雨,东南风4级,静安
2022-03-26,17,11,多云~阴,西北风3级,静安
2022-03-27,18,9,多云~阴,北风2级,静安
2022-03-28,14,8,多云~晴,东北风2级,静安
2022-03-29,19,13,多云~阴,东南风3级,静安
2022-03-30,24,11,多云~小雨,西南风3级,静安
2022-03-31,13,8,多云~阴,东北风3级,静安
2022-04-01,14,7,多云~阴,北风3级,静安
2022-04-02,16,7,多云~晴,东北风2级,静安
2022-04-03,15,8,晴,东北风2级,静安
2022-04-04,19,11,多云~阴,东南风2级,静安
2022-04-05,14,11,多云~阴,东南风2级,静安
2022-04-06,25,13,多云,东南风2级,静安
2022-04-07,27,13,多云,东南风2级,静安
2022-04-08,27,16,多云~阴,东南风3级,静安
2022-04-09,28,16,多云,东南风3级,静安
2022-04-10,26,18,多云~阴,东南风3级,静安
2022-04-11,32,19,晴~阴,东南风2级,静安
2022-04-12,33,18,多云~小雨,东南风2级,静安
2022-04-13,16,14,大雨,东北风3级,静安
2022-04-14,15,12,小雨~阴,北风3级,静安
2022-04-15,18,11,多云~阴,北风3级,静安
2022-04-16,18,11,多云,东北风2级,静安
2022-04-17,20,14,多云~阴,东风2级,静安
2022-04-18,20,13,多云,东南风1级,静安
2022-04-19,22,14,多云~晴,东南风2级,静安
2022-04-20,24,16,多云~小雨,东南风3级,静安
2022-04-21,26,17,雾~晴,南风3级,静安
2022-04-22,29,18,多云~中雨,南风2级,静安
2022-04-23,20,16,中雨~阴,东南风2级,静安
2022-04-24,22,18,多云~阴,东南风2级,静安
2022-04-25,27,20,多云~小雨,东南风3级,静安
2022-04-26,22,15,小雨~阴,西北风3级,静安
2022-04-27,22,15,多云~晴,东北风3级,静安
2022-04-28,20,13,多云~中雨,东北风2级,静安
2022-04-29,15,12,多云,北风3级,静安
2022-04-30,17,13,多云~阴,东北风2级,静安
2022-05-01,21,14,多云~阴,北风2级,静安
2022-05-02,24,15,多云,西风2级,静安
2022-05-03,27,16,多云,东南风2级,静安
2022-05-04,27,15,多云~晴,东南风3级,静安
2022-05-05,27,18,晴~多云,东南风3级,静安
2022-05-06,30,18,多云~阴,东南风3级,静安
2022-05-07,27,17,多云,东北风3级,静安
2022-05-08,24,16,多云~阴,东北风3级,静安
2022-05-09,23,17,多云~小雨,东北风3级,静安
2022-05-10,21,18,多云~阴,东南风3级,静安
2022-05-11,22,18,多云~阴,东北风2级,静安
2022-05-12,19,16,小雨,东北风2级,静安
2022-05-13,16,14,小雨~多云,东北风3级,静安
2022-05-14,22,16,多云~阴,东北风2级,静安
2022-05-15,22,16,多云~阴,西北风2级,静安
2022-05-16,26,17,多云,西南风2级,静安
2022-05-17,28,17,晴~多云,南风2级,静安
2022-05-18,27,17,多云~阴,东南风3级,静安
2022-05-19,22,18,多云~小雨,东南风3级,静安
2022-05-20,21,18,小雨~阴,东北风2级,静安
2022-05-21,26,18,多云~阴,东风2级,静安
2022-05-22,27,19,多云~阴,东南风3级,静安
2022-05-23,26,19,多云~小雨,东南风3级,静安
2022-05-24,19,18,小雨~多云,东南风3级,静安
2022-05-25,26,19,多云~阴,东南风2级,静安
2022-05-26,22,20,多云~阴,东风2级,静安
2022-05-27,28,20,多云~阴,东南风2级,静安
2022-05-28,24,20,小雨,东南风3级,静安
2022-05-29,24,23,小雨~阴,南风2级,静安
2022-05-30,30,20,雾~多云,北风2级,静安
2022-05-31,29,20,多云~小雨,东南风3级,静安
2022-06-01,29,21,多云,西南风2级,静安
2022-06-02,28,21,雾~多云,东南风3级,静安
2022-06-03,26,22,多云~小雨,东南风3级,静安
2022-06-04,29,23,小雨,东南风3级,静安
2022-06-05,25,20,大雨~多云,西北风2级,静安
2022-06-06,32,21,多云~小雨,西南风2级,静安
2022-06-07,29,18,多云,北风3级,静安
2022-06-08,29,21,多云,东南风2级,静安
2022-06-09,28,21,晴~阴,东南风3级,静安
2022-06-10,23,21,小雨~阴,东南风3级,静安
2022-06-11,24,21,多云~阴,东北风3级,静安
2022-06-12,23,20,阴~小雨,东南风2级,静安
2022-06-13,23,20,小雨~阴,东风2级,静安
2022-06-14,29,22,多云~晴,西南风2级,静安
2022-06-15,34,24,雾~晴,南风2级,静安
2022-06-16,32,24,多云~晴,东南风2级,静安
2022-06-17,34,24,多云~阴,东南风2级,静安
2022-06-18,33,24,多云~阴,东南风3级,静安
2022-06-19,31,24,小雨,东南风2级,静安
2022-06-20,31,24,多云,东风2级,静安
2022-06-21,29,25,多云,东风2级,静安
2022-06-22,34,29,多云,西南风3级,静安
2022-06-23,37,27,多云~小雨,西南风3级,静安
2022-06-24,26,25,小雨,西南风3级,静安
2022-06-25,32,27,多云,西南风3级,静安
2022-06-26,35,27,多云~阴,南风3级,静安
2022-06-27,36,28,多云~阴,南风3级,静安
2022-06-28,33,26,多云~小雨,南风3级,静安
2022-06-29,35,26,大雨~小雨,南风3级,静安
2022-06-30,32,26,多云,东南风3级,静安
2022-07-01,32,26,晴,东南风4级,静安
2022-07-02,32,26,多云~晴,东南风3级,静安
2022-07-03,32,26,多云~阴,东南风3级,静安
2022-07-04,34,27,多云,东南风2级,静安
2022-07-05,37,29,多云~阴,东南风3级,静安
2022-07-06,36,29,多云,南风3级,静安
2022-07-07,36,28,多云~晴,西南风1级,静安
2022-07-08,38,29,多云~晴,西南风1级,静安
2022-07-09,37,29,多云,东北风2级,静安
2022-07-10,40,30,多云~小雨,西南风2级,静安
2022-07-11,37,30,多云~阴,东南风2级,静安
2022-07-12,38,30,多云~阴,东南风2级,静安
2022-07-13,40,30,多云~阴,西南风2级,静安
2022-07-14,40,31,多云~阴,西南风2级,静安
2022-07-15,37,27,小雨,西北风2级,静安
2022-07-16,32,28,小雨~阴,东北风1级,静安
2022-07-17,37,27,中雨~小雨,西南风2级,静安
2022-07-18,33,27,小雨~阴,西风2级,静安
2022-07-19,31,27,小雨~阴,东风1级,静安
2022-07-20,38,28,多云~阴,西南风2级,静安
2022-07-21,34,27,阴,西北风2级,静安
2022-07-22,36,29,多云~阴,西北风2级,静安
2022-07-23,38,27,多云~晴,西风3级,静安
2022-07-24,33,27,多云,西北风2级,静安
2022-07-25,35,29,多云,东南风2级,静安
2022-07-26,36,27,阴~中雨,东南风2级,静安
2022-07-27,37,29,多云~阴,东南风2级,静安
2022-07-28,33,28,多云~晴,东南风2级,静安
2022-07-29,33,28,多云~小雨,东南风3级,静安
2022-07-30,32,27,小雨~阴,东北风2级,静安
2022-07-31,36,28,多云~阴,西北风2级,静安
2022-08-01,36,28,多云,北风2级,静安
2022-08-02,36,29,多云,东南风2级,静安
2022-08-03,36,28,晴,东南风3级,静安
2022-08-04,37,30,晴,东南风3级,静安
2022-08-05,40,29,晴,南风2级,静安
2022-08-06,36,29,中雨~晴,西南风1级,静安
2022-08-07,38,29,多云~晴,南风3级,静安
2022-08-08,38,29,晴,东南风3级,静安
2022-08-09,38,29,多云~阴,南风3级,静安
2022-08-10,40,29,多云~阴,南风2级,静安
2022-08-11,40,29,多云~阴,东南风2级,静安
2022-08-12,39,29,小雨~多云,南风2级,静安
2022-08-13,39,29,多云,南风2级,静安
2022-08-14,39,29,多云,东南风2级,静安
2022-08-15,39,29,多云,南风3级,静安
2022-08-16,39,26,多云~小雨,西南风2级,静安
2022-08-17,35,28,多云~阴,东北风2级,静安
2022-08-18,36,29,多云~阴,东南风2级,静安
2022-08-19,40,30,多云,南风3级,静安
2022-08-20,38,28,多云~阴,西北风2级,静安
2022-08-21,32,28,中雨~小雨,东风2级,静安
2022-08-22,39,30,多云~阴,南风2级,静安
2022-08-23,39,28,大雨~阴,东北风2级,静安
2022-08-24,30,28,多云,东北风3级,静安
2022-08-25,34,26,多云~中雨,东北风2级,静安
2022-08-26,29,25,多云~中雨,东北风2级,静安
2022-08-27,27,24,小雨~多云,东北风2级,静安
2022-08-28,29,25,多云~阴,东风3级,静安
2022-08-29,33,27,多云~阴,东南风3级,静安
2022-08-30,33,25,雾~小雨,北风2级,静安
2022-08-31,26,23,小雨~阴,北风3级,静安
2022-09-01,29,24,多云~阴,东北风3级,静安
2022-09-02,28,24,多云~小雨,东北风3级,静安
2022-09-03,30,25,小雨,东北风3级,静安
2022-09-04,32,26,小雨,东北风3级,静安
2022-09-05,24,20,中雨~多云,西北风4级,静安
2022-09-06,30,23,多云,西北风2级,静安
2022-09-07,33,24,雾~阴,东南风2级,静安
2022-09-08,31,23,多云,东风2级,静安
2022-09-09,30,22,多云~晴,东北风2级,静安
2022-09-10,30,22,多云~晴,东北风2级,静安
2022-09-11,29,24,多云~小雨,东北风2级,静安
2022-09-12,27,22,小雨~大雨,东北风2级,静安
2022-09-13,25,23,小雨~大雨,东北风3级,静安
2022-09-14,25,23,大雨~暴雨,东北风4级,静安
2022-09-15,26,22,小雨~晴,西南风4级,静安
2022-09-16,29,23,多云,西风2级,静安
2022-09-17,30,23,雾~晴,北风2级,静安
2022-09-18,27,22,多云,西北风3级,静安
2022-09-19,28,20,晴,西北风4级,静安
2022-09-20,26,21,多云,北风3级,静安
2022-09-21,24,20,多云,东北风2级,静安
2022-09-22,28,21,多云,东南风2级,静安
2022-09-23,28,18,多云,北风3级,静安
2022-09-24,25,20,多云~晴,东北风2级,静安
2022-09-25,26,20,多云,东北风2级,静安
2022-09-26,25,21,多云,东北风2级,静安
2022-09-27,27,20,多云,东北风2级,静安
2022-09-28,24,20,小雨,东北风2级,静安
2022-09-29,26,22,多云,东北风2级,静安
2022-09-30,25,23,多云,东南风2级,静安
2022-10-01,31,25,雾~晴,东南风2级,静安
2022-10-02,32,25,晴,东南风3级,静安
2022-10-03,36,22,晴~阴,东南风3级,静安
2022-10-04,24,18,小雨~阴,北风4级,静安
2022-10-05,20,16,多云~阴,东北风3级,静安
2022-10-06,18,15,小雨,东北风3级,静安
2022-10-07,18,16,多云~阴,东北风3级,静安
2022-10-08,19,15,多云~小雨,东北风2级,静安
2022-10-09,21,12,多云,西北风3级,静安
2022-10-10,18,11,晴~多云,西北风3级,静安
2022-10-11,19,15,多云,北风2级,静安
2022-10-12,20,16,多云,东北风2级,静安
2022-10-13,22,18,多云,东北风2级,静安
2022-10-14,22,16,多云,东北风2级,静安
2022-10-15,23,17,多云~阴,东北风2级,静安
2022-10-16,22,16,雾~多云,东北风2级,静安
2022-10-17,21,12,雾~晴,北风3级,静安
2022-10-18,19,13,晴,北风3级,静安
2022-10-19,20,14,晴,东北风2级,静安
2022-10-20,22,15,多云,东风2级,静安
2022-10-21,25,18,多云~晴,东南风2级,静安
2022-10-22,25,16,雾~晴,东北风2级,静安
2022-10-23,21,14,多云~晴,东北风3级,静安
2022-10-24,21,14,晴~阴,东北风3级,静安
2022-10-25,20,15,多云,东北风3级,静安
2022-10-26,20,16,多云~小雨,东风2级,静安
2022-10-27,20,16,小雨~阴,东北风3级,静安
2022-10-28,19,15,多云~阴,东北风3级,静安
2022-10-29,21,16,多云,东北风2级,静安
2022-10-30,22,17,多云,东北风3级,静安
2022-10-31,22,15,多云~阴,东北风3级,静安
2022-11-01,21,15,多云,东北风3级,静安
2022-11-02,21,13,晴~多云,东北风2级,静安
2022-11-03,19,13,晴~多云,东北风2级,静安
2022-11-04,18,11,多云~晴,东北风3级,静安
2022-11-05,18,12,多云~晴,东北风2级,静安
2022-11-06,19,13,多云~晴,东南风2级,静安
2022-11-07,22,14,晴,东南风2级,静安
2022-11-08,22,16,晴,东南风2级,静安
2022-11-09,22,16,雾~多云,东南风3级,静安
2022-11-10,26,19,雾~多云,东风2级,静安
2022-11-11,21,20,小雨~多云,东南风2级,静安
2022-11-12,26,14,雾~阴,东南风3级,静安
2022-11-13,15,11,多云,北风3级,静安
2022-11-14,13,9,阴~小雨,西北风2级,静安
2022-11-15,16,10,多云,北风2级,静安
2022-11-16,18,14,阴~中雨,东南风2级,静安
2022-11-17,17,14,小雨~阴,东北风3级,静安
2022-11-18,20,16,多云~小雨,东北风3级,静安
2022-11-19,20,16,小雨~多云,东北风2级,静安
2022-11-20,19,14,雾~晴,西北风2级,静安
2022-11-21,21,16,雾~中雨,东风2级,静安
2022-11-22,18,14,雾~阴,西风3级,静安
2022-11-23,18,13,小雨~晴,北风3级,静安
2022-11-24,18,14,阴~晴,东风2级,静安
2022-11-25,20,14,多云~晴,东南风2级,静安
2022-11-26,20,15,多云,东北风2级,静安
2022-11-27,20,17,雾~阴,东南风3级,静安
2022-11-28,22,12,中雨~小雨,南风3级,静安
2022-11-29,15,4,中雨~小雨,北风4级,静安
2022-11-30,4,3,小雨,西北风4级,静安
2022-12-01,5,3,多云~小雨,西北风3级,静安
2022-12-02,8,7,多云~小雨,西北风2级,静安
2022-12-03,10,8,小雨,北风3级,静安
2022-12-04,10,7,小雨,东北风4级,静安
2022-12-05,10,5,小雨~晴,西北风3级,静安
2022-12-06,12,7,多云,东北风2级,静安
2022-12-07,13,10,多云,东北风2级,静安
2022-12-08,16,11,多云~小雨,东风2级,静安
2022-12-09,13,11,小雨,北风1级,静安
2022-12-10,12,7,雾~阴,西北风3级,静安
2022-12-11,10,6,多云,北风3级,静安
2022-12-12,9,3,晴,西北风3级,静安
2022-12-13,11,3,晴,西北风3级,静安
2022-12-14,7,1,晴,北风2级,静安
2022-12-15,12,5,晴~阴,东南风2级,静安
2022-12-16,11,0,阴~小雨,东北风3级,静安
2022-12-17,4,-3,多云~晴,西北风4级,静安
2022-12-18,4,0,晴,西北风3级,静安
2022-12-19,9,2,多云~晴,西南风1级,静安
2022-12-20,12,5,多云~阴,东南风3级,静安
2022-12-21,11,2,晴,西北风4级,静安
2022-12-22,6,-1,多云~晴,西北风4级,静安
2022-12-23,4,-1,晴,西北风3级,静安
2022-12-24,5,0,晴,西北风3级,静安
2022-12-25,6,1,多云,西北风3级,静安
2022-12-26,7,2,多云~晴,西北风2级,静安
2022-12-27,9,4,多云~阴,北风2级,静安
2022-12-28,7,5,多云,北风2级,静安
2022-12-29,6,4,多云,东北风2级,静安
2022-12-30,7,3,多云~晴,东北风2级,静安
2022-12-31,10,4,雾~多云,东北风2级,静安
2019-01-01,6,3,阴~多云,西北风3级,徐汇
2019-01-02,8,4,阴~多云,东北风2级,徐汇
2019-01-03,10,8,多云~小雨,东北风2级,徐汇
2019-01-04,10,8,小雨,东南风2级,徐汇
2019-01-05,10,5,小雨,西北风2级,徐汇
2019-01-06,8,5,阴~多云,东北风2级,徐汇
2019-01-07,8,6,小雨~阴,东北风2级,徐汇
2019-01-08,8,5,多云~阴,东北风3级,徐汇
2019-01-09,7,6,小雨,东北风3级,徐汇
2019-01-10,9,7,小雨,东北风2级,徐汇
2019-01-11,9,6,小雨,东北风2级,徐汇
2019-01-12,9,6,小雨~阴,西北风3级,徐汇
2019-01-13,9,5,阴~多云,西北风2级,徐汇
2019-01-14,10,6,多云,东北风2级,徐汇
2019-01-15,9,2,小雨~多云,东北风3级,徐汇
2019-01-16,6,0,阴~多云,西北风2级,徐汇
2019-01-17,8,1,晴~多云,西北风2级,徐汇
2019-01-18,11,7,晴~多云,东南风2级,徐汇
2019-01-19,13,5,多云~小雨,西南风2级,徐汇
2019-01-20,9,2,多云~晴,西北风3级,徐汇
2019-01-21,8,2,多云,西北风2级,徐汇
2019-01-22,10,2,晴,西北风2级,徐汇
2019-01-23,12,4,晴~多云,西北风2级,徐汇
2019-01-24,12,5,晴~多云,东南风2级,徐汇
2019-01-25,10,2,阴~多云,东北风2级,徐汇
2019-01-26,5,1,多云,西北风3级,徐汇
2019-01-27,9,3,多云~晴,东南风2级,徐汇
2019-01-28,10,6,多云,东北风2级,徐汇
2019-01-29,10,8,阴~多云,东南风2级,徐汇
2019-01-30,15,4,阴~小雨,东南风2级,徐汇
2019-01-31,11,0,小雨~多云,东北风3级,徐汇
2019-02-01,8,4,晴,西北风2级,徐汇
2019-02-02,14,9,多云~小雨,东南风3级,徐汇
2019-02-03,14,7,小雨~阴,西北风3级,徐汇
2019-02-04,11,7,多云~晴,东北风3级,徐汇
2019-02-05,14,9,小雨,东南风2级,徐汇
2019-02-06,16,7,晴~小雨,东南风2级,徐汇
2019-02-07,11,4,小雨,东北风4级,徐汇
2019-02-08,5,3,小雨,东北风3级,徐汇
2019-02-09,4,3,阴~小雨,东北风3级,徐汇
2019-02-10,5,3,雨夹雪~小雨,东北风3级,徐汇
2019-02-11,6,4,多云~阴,东北风2级,徐汇
2019-02-12,9,6,小雨,东北风2级,徐汇
2019-02-13,9,4,小雨~中雨,东北风3级,徐汇
2019-02-14,8,6,阴~中雨,东北风3级,徐汇
2019-02-15,8,4,中雨~小雨,东北风2级,徐汇
2019-02-16,6,2,阴~多云,东北风3级,徐汇
2019-02-17,8,6,多云~小雨,东北风2级,徐汇
2019-02-18,8,7,小雨~中雨,东南风2级,徐汇
2019-02-19,10,6,阴~小雨,西北风2级,徐汇
2019-02-20,8,7,小雨,东北风2级,徐汇
2019-02-21,9,5,小雨~中雨,东北风3级,徐汇
2019-02-22,7,3,小雨~多云,北风2级,徐汇
2019-02-23,11,4,多云,西北风2级,徐汇
2019-02-24,11,4,多云,东北风2级,徐汇
2019-02-25,12,7,多云,东北风2级,徐汇
2019-02-26,12,7,多云~小雨,东北风3级,徐汇
2019-02-27,10,7,小雨,东北风3级,徐汇
2019-02-28,11,6,多云,东北风2级,徐汇
2019-03-01,11,8,小雨~中雨,东北风2级,徐汇
2019-03-02,10,7,小雨,东北风3级,徐汇
2019-03-03,10,5,阴~多云,西北风2级,徐汇
2019-03-04,11,4,多云~阴,西北风2级,徐汇
2019-03-05,11,8,小雨,东南风3级,徐汇
2019-03-06,14,6,多云,西北风3级,徐汇
2019-03-07,11,5,多云~阴,东北风3级,徐汇
2019-03-08,12,8,多云~小雨,东南风2级,徐汇
2019-03-09,13,9,小雨,东北风1级,徐汇
2019-03-10,13,7,阴~多云,西北风3级,徐汇
2019-03-11,18,8,多云,西北风3级,徐汇
2019-03-12,19,7,小雨~多云,西北风3级,徐汇
2019-03-13,16,9,多云~小雨,东南风2级,徐汇
2019-03-14,12,7,小雨~晴,东南风2级,徐汇
2019-03-15,19,7,晴~多云,西北风3级,徐汇
2019-03-16,18,9,多云,东南风2级,徐汇
2019-03-17,21,11,多云~阴,东北风2级,徐汇
2019-03-18,14,9,小雨~多云,东南风2级,徐汇
2019-03-19,19,13,多云~小雨,东南风3级,徐汇
2019-03-20,25,11,雷阵雨~小雨,西南风4级,徐汇
2019-03-21,19,8,中雨~小雨,东北风3级,徐汇
2019-03-22,11,7,阴~多云,东北风3级,徐汇
2019-03-23,16,7,多云,东北风2级,徐汇
2019-03-24,15,10,多云~小雨,东南风2级,徐汇
2019-03-25,15,10,小雨~晴,西南风1级,徐汇
2019-03-26,22,13,多云,西南风2级,徐汇
2019-03-27,19,11,小雨,东南风2级,徐汇
2019-03-28,17,12,小雨,东北风2级,徐汇
2019-03-29,19,12,阴~多云,东南风2级,徐汇
2019-03-30,20,9,多云~阴,西北风3级,徐汇
2019-03-31,15,8,多云~晴,东北风3级,徐汇
2019-04-01,17,9,晴~多云,东南风2级,徐汇
2019-04-02,17,12,多云~阴,东南风3级,徐汇
2019-04-03,18,11,多云,东南风2级,徐汇
2019-04-04,17,13,小雨,东南风2级,徐汇
